2024-09-09 21:55:55,816 INFO    StreamThr :83632 [internal.py:wandb_internal():86] W&B internal server running at pid: 83632, started at: 2024-09-09 21:55:55.815246
2024-09-09 21:55:55,818 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: status
2024-09-09 21:55:55,823 INFO    WriterThread:83632 [datastore.py:open_for_write():87] open: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/run-zcu9ujx0.wandb
2024-09-09 21:55:55,824 DEBUG   SenderThread:83632 [sender.py:send():379] send: header
2024-09-09 21:55:55,876 DEBUG   SenderThread:83632 [sender.py:send():379] send: run
2024-09-09 21:55:56,421 INFO    SenderThread:83632 [dir_watcher.py:__init__():211] watching files in: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files
2024-09-09 21:55:56,421 INFO    SenderThread:83632 [sender.py:_start_run_threads():1124] run started: zcu9ujx0 with start time 1725929755.81686
2024-09-09 21:55:56,429 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: check_version
2024-09-09 21:55:56,429 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: check_version
2024-09-09 21:55:56,723 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: run_start
2024-09-09 21:55:56,730 DEBUG   HandlerThread:83632 [system_info.py:__init__():26] System info init
2024-09-09 21:55:56,731 DEBUG   HandlerThread:83632 [system_info.py:__init__():41] System info init done
2024-09-09 21:55:56,731 INFO    HandlerThread:83632 [system_monitor.py:start():194] Starting system monitor
2024-09-09 21:55:56,731 INFO    SystemMonitor:83632 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-09 21:55:56,731 INFO    HandlerThread:83632 [system_monitor.py:probe():214] Collecting system info
2024-09-09 21:55:56,732 DEBUG   HandlerThread:83632 [system_info.py:probe():150] Probing system
2024-09-09 21:55:56,732 INFO    SystemMonitor:83632 [interfaces.py:start():190] Started cpu monitoring
2024-09-09 21:55:56,732 INFO    SystemMonitor:83632 [interfaces.py:start():190] Started disk monitoring
2024-09-09 21:55:56,732 INFO    SystemMonitor:83632 [interfaces.py:start():190] Started gpuapple monitoring
2024-09-09 21:55:56,735 INFO    SystemMonitor:83632 [interfaces.py:start():190] Started memory monitoring
2024-09-09 21:55:56,738 INFO    SystemMonitor:83632 [interfaces.py:start():190] Started network monitoring
2024-09-09 21:55:56,745 DEBUG   HandlerThread:83632 [system_info.py:_probe_git():135] Probing git
2024-09-09 21:55:56,791 DEBUG   HandlerThread:83632 [system_info.py:_probe_git():143] Probing git done
2024-09-09 21:55:56,791 DEBUG   HandlerThread:83632 [system_info.py:probe():198] Probing system done
2024-09-09 21:55:56,791 DEBUG   HandlerThread:83632 [system_monitor.py:probe():223] {'os': 'macOS-14.6.1-arm64-arm-64bit', 'python': '3.11.9', 'heartbeatAt': '2024-09-10T00:55:56.732107', 'startedAt': '2024-09-10T00:55:55.809305', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/gene_embedding/train_gene_autoencoder.py', 'codePathLocal': 'gene_embedding/train_gene_autoencoder.py', 'codePath': 'gene_embedding/train_gene_autoencoder.py', 'git': {'remote': 'https://github.com/theodorross/genome_transformer_dev.git', 'commit': '4f5e96e7a0ccade8f1ebd8b9dcdeeb4a883cc95b'}, 'email': 'theodor.a.ross@uit.no', 'root': '/Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev', 'host': 'Theodors-MacBook-Pro.local', 'username': 'theodorross', 'executable': '/Users/theodorross/mambaforge/envs/ml/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'/': {'total': 460.4317207336426, 'used': 422.00548934936523}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-09-09 21:55:56,792 INFO    HandlerThread:83632 [system_monitor.py:probe():224] Finished collecting system info
2024-09-09 21:55:56,792 INFO    HandlerThread:83632 [system_monitor.py:probe():227] Publishing system info
2024-09-09 21:55:56,792 DEBUG   HandlerThread:83632 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-09-09 21:55:57,425 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/conda-environment.yaml
2024-09-09 21:55:58,686 DEBUG   HandlerThread:83632 [system_info.py:_save_conda():222] Saving conda packages done
2024-09-09 21:55:58,687 INFO    HandlerThread:83632 [system_monitor.py:probe():229] Finished publishing system info
2024-09-09 21:55:58,690 DEBUG   SenderThread:83632 [sender.py:send():379] send: files
2024-09-09 21:55:58,690 INFO    SenderThread:83632 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-09-09 21:55:58,855 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: python_packages
2024-09-09 21:55:58,856 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: python_packages
2024-09-09 21:55:58,857 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: stop_status
2024-09-09 21:55:58,858 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: stop_status
2024-09-09 21:55:58,859 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-09 21:55:59,141 DEBUG   SenderThread:83632 [sender.py:send():379] send: telemetry
2024-09-09 21:55:59,142 DEBUG   SenderThread:83632 [sender.py:send():379] send: exit
2024-09-09 21:55:59,142 INFO    SenderThread:83632 [sender.py:send_exit():586] handling exit code: 1
2024-09-09 21:55:59,142 INFO    SenderThread:83632 [sender.py:send_exit():588] handling runtime: 2
2024-09-09 21:55:59,142 INFO    SenderThread:83632 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-09-09 21:55:59,143 INFO    SenderThread:83632 [sender.py:send_exit():594] send defer
2024-09-09 21:55:59,143 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,143 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 0
2024-09-09 21:55:59,143 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,143 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 0
2024-09-09 21:55:59,143 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 1
2024-09-09 21:55:59,143 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,143 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 1
2024-09-09 21:55:59,143 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,143 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 1
2024-09-09 21:55:59,143 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 2
2024-09-09 21:55:59,143 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,143 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 2
2024-09-09 21:55:59,143 INFO    HandlerThread:83632 [system_monitor.py:finish():203] Stopping system monitor
2024-09-09 21:55:59,143 DEBUG   SystemMonitor:83632 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-09 21:55:59,143 DEBUG   SystemMonitor:83632 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-09 21:55:59,144 DEBUG   SystemMonitor:83632 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-09 21:55:59,143 INFO    HandlerThread:83632 [interfaces.py:finish():202] Joined cpu monitor
2024-09-09 21:55:59,144 INFO    HandlerThread:83632 [interfaces.py:finish():202] Joined disk monitor
2024-09-09 21:55:59,144 INFO    HandlerThread:83632 [interfaces.py:finish():202] Joined gpuapple monitor
2024-09-09 21:55:59,144 INFO    HandlerThread:83632 [interfaces.py:finish():202] Joined memory monitor
2024-09-09 21:55:59,144 INFO    HandlerThread:83632 [interfaces.py:finish():202] Joined network monitor
2024-09-09 21:55:59,144 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,144 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 2
2024-09-09 21:55:59,144 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 3
2024-09-09 21:55:59,144 DEBUG   SenderThread:83632 [sender.py:send():379] send: telemetry
2024-09-09 21:55:59,144 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,144 DEBUG   SenderThread:83632 [sender.py:send():379] send: stats
2024-09-09 21:55:59,144 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 3
2024-09-09 21:55:59,144 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 3
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 4
2024-09-09 21:55:59,145 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,145 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 4
2024-09-09 21:55:59,145 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 4
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 5
2024-09-09 21:55:59,145 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,145 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 5
2024-09-09 21:55:59,145 DEBUG   SenderThread:83632 [sender.py:send():379] send: summary
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-09-09 21:55:59,145 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 5
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 6
2024-09-09 21:55:59,145 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,145 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 6
2024-09-09 21:55:59,145 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,145 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 6
2024-09-09 21:55:59,147 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: status_report
2024-09-09 21:55:59,265 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 7
2024-09-09 21:55:59,265 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:55:59,265 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 7
2024-09-09 21:55:59,265 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:55:59,265 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 7
2024-09-09 21:55:59,302 INFO    wandb-upload_0:83632 [upload_job.py:push():131] Uploaded file /var/folders/x_/3pj1009d29j58lhc9jczc04m0000gn/T/tmp_5mqp9pmwandb/itxa20cx-wandb-metadata.json
2024-09-09 21:55:59,433 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/config.yaml
2024-09-09 21:55:59,434 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/conda-environment.yaml
2024-09-09 21:55:59,435 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/output.log
2024-09-09 21:55:59,435 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/wandb-metadata.json
2024-09-09 21:55:59,435 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/requirements.txt
2024-09-09 21:55:59,435 INFO    Thread-12 :83632 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/files/wandb-summary.json
2024-09-09 21:55:59,931 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-09 21:56:01,148 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 8
